ID,Brand,Phone,Picture URL small,Body Dimensions,Body Weight,Display Resolution
8327,Apple,Apple Watch Series 2 Aluminum 38mm,https://fdn2.gsmarena.com/vv/bigpic/apple-watch2-s2-sport-38mm.jpg,38.6 x 33.3 x 11.4 mm (1.52 x 1.31 x 0.45 in);,28.2 g body (0.99 oz);,340 x 272 pixels (~290 ppi density);
8328,Apple,Apple Watch Series 2 Aluminum 42mm,https://fdn2.gsmarena.com/vv/bigpic/apple-watch2-s2-sport-42mm.jpg,42.5 x 36.4 x 11.4 mm (1.67 x 1.43 x 0.45 in);,34.2 g body (1.20 oz);,390 x 312 pixels (~303 ppi density);
8329,Apple,Apple Watch Series 2 42mm,https://fdn2.gsmarena.com/vv/bigpic/apple-watch2-s2-42mm.jpg,42.5 x 36.4 x 11.4 mm (1.67 x 1.43 x 0.45 in);,52.4 g body (1.83 oz);,390 x 312 pixels (~303 ppi density);
8330,Apple,Apple Watch Series 2 38mm,https://fdn2.gsmarena.com/vv/bigpic/apple-watch2-s2-38mm.jpg,38.6 x 33.3 x 11.4 mm (1.52 x 1.31 x 0.45 in);,41.9 g body (1.48 oz);,340 x 272 pixels (~290 ppi density);
8331,Apple,Apple Watch Edition Series 2 42mm,https://fdn2.gsmarena.com/vv/bigpic/apple-watch2-edition-42mm.jpg,42.6 x 36.5 x 11.4 mm (1.68 x 1.44 x 0.45 in);,45.6 g body (1.62 oz);,390 x 312 pixels (~303 ppi density);
8332,Apple,Apple Watch Edition Series 2 38mm,https://fdn2.gsmarena.com/vv/bigpic/apple-watch2-s2-edition-38mm.jpg,39.2 x 34 x 11.8 mm (1.54 x 1.34 x 0.46 in);,39.6 g body (1.41 oz);,340 x 272 pixels (~290 ppi density);
8333,Apple,Apple Watch Series 1 Aluminum 38mm,https://fdn2.gsmarena.com/vv/bigpic/apple-watch2-s2-sport-38mm.jpg,38.6 x 33.3 x 10.5 mm (1.52 x 1.31 x 0.41 in);,25 g body (0.88 oz);,340 x 272 pixels (~290 ppi density);
8334,Apple,Apple Watch Series 1 Aluminum 42mm,https://fdn2.gsmarena.com/vv/bigpic/apple-watch1-sport-42mm.jpg,42.5 x 36.4 x 10.5 mm (1.67 x 1.43 x 0.41 in);,30 g body (1.06 oz);,390 x 312 pixels (~303 ppi density);
8505,Samsung,Samsung Galaxy Note8,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note-8-sm-n950.jpg,162.5 x 74.8 x 8.6 mm (6.40 x 2.94 x 0.34 in);,195 g (6.88 oz);,"1440 x 2960 pixels, 18.5:9 ratio (~521 ppi density);"
8573,Apple,Apple iPhone 8,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-8-new.jpg,138.4 x 67.3 x 7.3 mm (5.45 x 2.65 x 0.29 in);,148 g (5.22 oz);,"750 x 1334 pixels, 16:9 ratio (~326 ppi density);"
8620,Apple,Apple iPad 9.7 (2017),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-97-2017.jpg,240 x 169.5 x 7.5 mm (9.45 x 6.67 x 0.30 in);,469 g (Wi-Fi) / 478 g (LTE) (1.03 lb);,"1536 x 2048 pixels, 4:3 ratio (~264 ppi density);"
8683,Samsung,Samsung Galaxy Note FE,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note-fe1.jpg,153.5 x 73.9 x 7.9 mm (6.04 x 2.91 x 0.31 in);,167 g (5.89 oz);,"1440 x 2560 pixels, 16:9 ratio (~515 ppi density);"
8716,Apple,Apple iPad Pro 10.5 (2017),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-pro-105-2017.jpg,250.6 x 174.1 x 6.1 mm (9.87 x 6.85 x 0.24 in);,469 g (Wi-Fi) / 477 g (LTE) (1.03 lb);,"1668 x 2224 pixels, 4:3 ratio (~265 ppi density);"
8717,Apple,Apple iPad Pro 12.9 (2017),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-pro-129-2017.jpg,305.7 x 220.6 x 6.9 mm (12.04 x 8.69 x 0.27 in);,677 g (Wi-Fi) / 692 g (LTE) (1.49 lb);,"2732 x 2048 pixels, 4:3 ratio (~265 ppi density);"
8858,Apple,Apple iPhone X,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-x.jpg,143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in);,174 g (6.14 oz);,"1125 x 2436 pixels, 19.5:9 ratio (~458 ppi density);"
8859,Apple,Apple Watch Series 3 Aluminum,https://fdn2.gsmarena.com/vv/bigpic/apple-watch-series3-sport-.jpg,42.5 x 36.4 x 11.4 mm (1.67 x 1.43 x 0.45 in);,34.9 g (1.23 oz);,390 x 312 pixels (~303 ppi density);
8860,Apple,Apple Watch Series 3,https://fdn2.gsmarena.com/vv/bigpic/apple-watch-series3-.jpg,42.5 x 36.4 x 11.4 mm (1.67 x 1.43 x 0.45 in);,52.8 g (1.87 oz);,390 x 312 pixels (~303 ppi density);
8861,Apple,Apple Watch Edition Series 3,https://fdn2.gsmarena.com/vv/bigpic/apple-watch-edition-series3.jpg,42.6 x 36.5 x 11.4 mm (1.68 x 1.44 x 0.45 in);,46.4 g (1.62 oz);,390 x 312 pixels (~303 ppi density);
9142,Apple,Apple iPad 9.7 (2018),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-97-2018.jpg,240 x 169.5 x 7.5 mm (9.45 x 6.67 x 0.30 in);,469 g (Wi-Fi) / 478 g (LTE) (1.05 lb);,"1536 x 2048 pixels, 4:3 ratio (~264 ppi density);"
9163,Samsung,Samsung Galaxy Note9,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note9-r1.jpg,161.9 x 76.4 x 8.8 mm (6.37 x 3.01 x 0.35 in);,201 g (7.09 oz);,"1440 x 2960 pixels, 18.5:9 ratio (~516 ppi density);"
9318,Apple,Apple iPhone XS,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-xs-new.jpg,143.6 x 70.9 x 7.7 mm (5.65 x 2.79 x 0.30 in);,177 g (6.24 oz);,"1125 x 2436 pixels, 19.5:9 ratio (~458 ppi density);"
9319,Apple,Apple iPhone XS Max,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-xs-max-new1.jpg,157.5 x 77.4 x 7.7 mm (6.20 x 3.05 x 0.30 in);,208 g (7.34 oz);,"1242 x 2688 pixels, 19.5:9 ratio (~458 ppi density);"
9320,Apple,Apple iPhone XR,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-xr-new.jpg,150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in);,194 g (6.84 oz);,"828 x 1792 pixels, 19.5:9 ratio (~326 ppi density);"
9321,Apple,Apple Watch Series 4,https://fdn2.gsmarena.com/vv/bigpic/apple-watch-series-4-steel.jpg,44 x 38 x 10.7 mm (1.73 x 1.50 x 0.42 in);,48 g (1.69 oz);,448 x 368 pixels (~326 ppi density);
9322,Apple,Apple Watch Series 4 Aluminum,https://fdn2.gsmarena.com/vv/bigpic/apple-watch-series-4-aluminum.jpg,44 x 38 x 10.7 mm (1.73 x 1.50 x 0.42 in);,36.7 g (1.31 oz);,448 x 368 pixels (~326 ppi density);
9386,Apple,Apple iPad Pro 11 (2018),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-pro-11-2018.jpg,247.6 x 178.5 x 5.9 mm (9.75 x 7.03 x 0.23 in);,468 g (1.03 lb);,1668 x 2388 pixels (~265 ppi density);
9387,Apple,Apple iPad Pro 12.9 (2018),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-pro-129-2018.jpg,280.6 x 214.9 x 5.9 mm (11.05 x 8.46 x 0.23 in);,"631 g (Wi-Fi), 633 g (LTE) (1.39 lb);","2048 x 2732 pixels, 4:3 ratio (~265 ppi density);"
9637,Apple,Apple iPad mini (2019),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-mini-2019.jpg,203.2 x 134.8 x 6.1 mm (8.0 x 5.31 x 0.24 in);,300.5 g (Wi-Fi) / 308.2 g (3G/LTE) (10.86 oz);,"1536 x 2048 pixels, 4:3 ratio (~324 ppi density);"
9638,Apple,Apple iPad Air (2019),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-air3-2019.jpg,250.6 x 174.1 x 6.1 mm (9.87 x 6.85 x 0.24 in);,456 g (Wi-Fi) / 464 g (3G/LTE) (1.01 lb);,"1668 x 2224 pixels, 4:3 ratio (~265 ppi density);"
9732,Samsung,Samsung Galaxy Note10+,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note10-plus-.jpg,162.3 x 77.2 x 7.9 mm (6.39 x 3.04 x 0.31 in);,196 g (6.91 oz);,"1440 x 3040 pixels, 19:9 ratio (~498 ppi density);"
9787,Samsung,Samsung Galaxy Note10+ 5G,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note10-plus-.jpg,162.3 x 77.2 x 7.9 mm (6.39 x 3.04 x 0.31 in);,198 g (6.98 oz);,"1440 x 3040 pixels, 19:9 ratio (~498 ppi density);"
9788,Samsung,Samsung Galaxy Note10,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note10-.jpg,151 x 71.8 x 7.9 mm (5.94 x 2.83 x 0.31 in);,168 g (5.93 oz);,"1080 x 2280 pixels, 19:9 ratio (~401 ppi density);"
9789,Samsung,Samsung Galaxy Note10 5G,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note10-.jpg,151 x 71.8 x 7.9 mm (5.94 x 2.83 x 0.31 in);,168 g (5.93 oz);,"1080 x 2280 pixels, 19:9 ratio (~401 ppi density);"
9846,Apple,Apple iPhone 11 Pro Max,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-11-pro.jpg,158 x 77.8 x 8.1 mm (6.22 x 3.06 x 0.32 in);,226 g (7.97 oz);,"1242 x 2688 pixels, 19.5:9 ratio (~458 ppi density);"
9847,Apple,Apple iPhone 11 Pro,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-11-pro-max-.jpg,144 x 71.4 x 8.1 mm (5.67 x 2.81 x 0.32 in);,188 g (6.63 oz);,"1125 x 2436 pixels, 19.5:9 ratio (~458 ppi density);"
9848,Apple,Apple iPhone 11,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-11.jpg,150.9 x 75.7 x 8.3 mm (5.94 x 2.98 x 0.33 in);,194 g (6.84 oz);,"828 x 1792 pixels, 19.5:9 ratio (~326 ppi density);"
9857,Apple,Apple iPad 10.2 (2019),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad7-102-inches.jpg,250.6 x 174.1 x 7.5 mm (9.87 x 6.85 x 0.30 in);,483 g (Wi-Fi) / 493 g (LTE) (1.06 lb);,"1620 x 2160 pixels, 4:3 ratio (~264 ppi density);"
9858,Apple,Apple Watch Series 5 Aluminum,https://fdn2.gsmarena.com/vv/bigpic/apple-watch-aluminum-series-5.jpg,44 x 38 x 10.7 mm (1.73 x 1.50 x 0.42 in);,36.7 g (1.31 oz);,448 x 368 pixels (~326 ppi density);
9859,Apple,Apple Watch Series 5,https://fdn2.gsmarena.com/vv/bigpic/apple-watch-series-5.jpg,44 x 38 x 10.7 mm (1.73 x 1.50 x 0.42 in);,47.8 g (1.69 oz);,448 x 368 pixels (~326 ppi density);
9860,Apple,Apple Watch Edition Series 5,https://fdn2.gsmarena.com/vv/bigpic/apple-watch-edition-series-5.jpg,44 x 38 x 10.7 mm (1.73 x 1.50 x 0.42 in);,47.8 g (1.69 oz);,448 x 368 pixels (~326 ppi density);
10003,Samsung,Samsung Galaxy Note10 Lite,https://fdn2.gsmarena.com/vv/bigpic/sasmung-galaxy-note10-lite-r.jpg,163.7 x 76.1 x 8.7 mm (6.44 x 3.00 x 0.34 in);,199 g (7.02 oz);,"1080 x 2400 pixels, 20:9 ratio (~394 ppi density);"
10136,Apple,Apple iPad Pro 12.9 (2020),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-pro-12-2020.jpg,280.6 x 214.9 x 5.9 mm (11.05 x 8.46 x 0.23 in);,"641 g (Wi-Fi), 643 g (LTE) (1.41 lb);","2048 x 2732 pixels, 4:3 ratio (~265 ppi density);"
10137,Apple,Apple iPad Pro 11 (2020),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-pro-11-2020.jpg,247.6 x 178.5 x 5.9 mm (9.75 x 7.03 x 0.23 in);,"471 g (Wi-Fi), 473 g (LTE) (1.04 lb);",1668 x 2388 pixels (~265 ppi density);
10170,Apple,Apple iPhone SE (2020),https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-se-2020.jpg,138.4 x 67.3 x 7.3 mm (5.45 x 2.65 x 0.29 in);,148 g (5.22 oz);,"750 x 1334 pixels, 16:9 ratio (~326 ppi density);"
10237,Apple,Apple iPhone 12 Pro Max,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-12-pro-max-.jpg,160.8 x 78.1 x 7.4 mm (6.33 x 3.07 x 0.29 in);,228 g (8.04 oz);,"1284 x 2778 pixels, 19.5:9 ratio (~458 ppi density);"
10261,Samsung,Samsung Galaxy Note20 Ultra 5G,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note20-ultra-.jpg,164.8 x 77.2 x 8.1 mm (6.49 x 3.04 x 0.32 in);,208 g (7.34 oz);,1440 x 3088 pixels (~496 ppi density);
10325,Samsung,Samsung Galaxy Note20 5G,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note20-5g-r.jpg,161.6 x 75.2 x 8.3 mm (6.36 x 2.96 x 0.33 in);,"192 g (Sub6 5G), 194 g (mmWave 5G) (6.77 oz);","1080 x 2400 pixels, 20:9 ratio (~393 ppi density);"
10338,Samsung,Samsung Galaxy Note20,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note20-5g-r.jpg,161.6 x 75.2 x 8.3 mm (6.36 x 2.96 x 0.33 in);,192 g (6.77 oz);,"1080 x 2400 pixels, 20:9 ratio (~393 ppi density);"
10355,Samsung,Samsung Galaxy Note20 Ultra,https://fdn2.gsmarena.com/vv/bigpic/samsung-galaxy-note20-ultra-.jpg,164.8 x 77.2 x 8.1 mm (6.49 x 3.04 x 0.32 in);,208 g (7.34 oz);,1440 x 3088 pixels (~496 ppi density);
10444,Apple,Apple iPad Air (2020),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-air4-2020.jpg,247.6 x 178.5 x 6.1 mm (9.75 x 7.03 x 0.24 in);,458 g (Wi-Fi) / 460 g (3G/LTE) (1.01 lb);,1640 x 2360 pixels (~264 ppi density);
10445,Apple,Apple iPad 10.2 (2020),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad8-102-inches-2020.jpg,250.6 x 174.1 x 7.5 mm (9.87 x 6.85 x 0.30 in);,490 g (Wi-Fi) / 495 g (LTE) (1.08 lb);,"1620 x 2160 pixels, 4:3 ratio (~264 ppi density);"
10446,Apple,Apple Watch SE,https://fdn2.gsmarena.com/vv/bigpic/apple-watch-se.jpg,44 x 38 x 10.4 mm (1.73 x 1.50 x 0.41 in);,36.4 g (1.27 oz);,448 x 368 pixels (~326 ppi density);
10447,Apple,Apple Watch Series 6 Aluminum,https://fdn2.gsmarena.com/vv/bigpic/apple-watch-s6.jpg,44 x 38 x 10.4 mm (1.73 x 1.50 x 0.41 in);,36.5 g (1.31 oz);,448 x 368 pixels (~326 ppi density);
10448,Apple,Apple Watch Series 6,https://fdn2.gsmarena.com/vv/bigpic/apple-watch-s6-steel.jpg,44 x 38 x 10.4 mm (1.73 x 1.50 x 0.41 in);,47.1 g (1.66 oz);,448 x 368 pixels (~326 ppi density);
10449,Apple,Apple Watch Edition Series 6,https://fdn2.gsmarena.com/vv/bigpic/apple-watch-s6-titanium.jpg,44 x 38 x 10.4 mm (1.73 x 1.50 x 0.41 in);,41.3 g (1.45 oz);,448 x 368 pixels (~326 ppi density);
10508,Apple,Apple iPhone 12 Pro,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-12-pro--.jpg,146.7 x 71.5 x 7.4 mm (5.78 x 2.81 x 0.29 in);,189 g (6.67 oz);,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density);"
10509,Apple,Apple iPhone 12,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-12.jpg,146.7 x 71.5 x 7.4 mm (5.78 x 2.81 x 0.29 in);,164 g (5.78 oz);,"1170 x 2532 pixels, 19.5:9 ratio (~460 ppi density);"
10510,Apple,Apple iPhone 12 mini,https://fdn2.gsmarena.com/vv/bigpic/apple-iphone-12-mini.jpg,131.5 x 64.2 x 7.4 mm (5.18 x 2.53 x 0.29 in);,135 g (4.76 oz);,"1080 x 2340 pixels, 19.5:9 ratio (~476 ppi density);"
10864,Apple,Apple iPad Pro 12.9 (2021),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-pro-129-2021.jpg,280.6 x 214.9 x 6.4 mm (11.05 x 8.46 x 0.25 in);,"682 g (Wi-Fi), 685 g (5G) (1.50 lb);","2048 x 2732 pixels, 4:3 ratio (~265 ppi density);"
10865,Apple,Apple iPad Pro 11 (2021),https://fdn2.gsmarena.com/vv/bigpic/apple-ipad-pro-11-2021.jpg,247.6 x 178.5 x 5.9 mm (9.75 x 7.03 x 0.23 in);,"466 g (Wi-Fi), 470 g (5G) (1.03 lb);",1668 x 2388 pixels (~265 ppi density);

